product_id,product_name,category,brand,unit,price,supplier_id
13153,Минтай с/м Брэнд3 0.5л,Рыба,Брэнд3,шт,378.11,47
13154,Средство для посуды 500мл Локальный 1кг,Бытовая химия,Локальный,шт,117.56,35
13155,Морковь Брэнд1 1л,Овощи-фрукты,Брэнд1,уп,438.31,10
13156,Хлеб чёрный Локальный 1л,Хлеб,Локальный,л,510.13,3
13157,Мука пшеничная 2кг Своё 200г,Бакалея,Своё,кг,1176.55,49
13158,Молоко 1л Брэнд1 0.5л,Молочные,Брэнд1,кг,997.37,20
13159,Треска филе Своё 100г,Рыба,Своё,кг,88.09,25
13160,Порошок стиральный 3кг Брэнд2 100г,Бытовая химия,Брэнд2,л,497.09,32
13161,Сметана 300г Премиум 100г,Молочные,Премиум,кг,629.1,1
13162,Конфеты 250г Эко 500г,Снеки,Эко,шт,580.7,7
13163,Вареники 700г Брэнд2 1л,Заморозка,Брэнд2,кг,297.04,19
13164,Курица тушка Локальный 0.5л,Мясо,Локальный,кг,1125.07,37
13165,Яблоки Брэнд1 100г,Овощи-фрукты,Брэнд1,шт,216.91,12
13166,Сосиски молочные Брэнд3 0.5л,Мясо,Брэнд3,шт,349.41,37
13167,Вода 1.5л Брэнд3 0.5л,Напитки,Брэнд3,л,1391.89,33
13168,Паста зубная 100мл Брэнд2 500г,Бытовая химия,Брэнд2,кг,757.52,21
13169,Творог 200г Брэнд3 200г,Молочные,Брэнд3,шт,1078.45,40
13170,Йогурт 150г Эко,Молочные,Эко,шт,107.04,49
13171,Йогурт 150г Своё,Молочные,Своё,л,358.79,10
13172,Вареники 700г Брэнд2 100г,Заморозка,Брэнд2,л,927.71,33
13173,Сок яблочный 1л Премиум 0.5л,Напитки,Премиум,кг,1225.21,43
13174,Масло растительное 1л Брэнд2,Бакалея,Брэнд2,л,1400.37,16
13175,Вода 1.5л Эконом,Напитки,Эконом,шт,1076.19,40
13176,Сок яблочный 1л Премиум 0.5л,Напитки,Премиум,шт,948.51,37
13177,Сахар 1кг Своё,Бакалея,Своё,шт,743.7,16
13178,Кефир 1л Брэнд2 1л,Молочные,Брэнд2,шт,188.8,18
13179,Конфеты 250г Локальный 0.5л,Снеки,Локальный,шт,1226.38,45
13180,Мука пшеничная 2кг Брэнд1 100г,Бакалея,Брэнд1,л,191.24,1
13181,Пицца зам. 400г Премиум 0.5л,Заморозка,Премиум,кг,1228.25,27
13182,Скумбрия х/к Эконом 1кг,Рыба,Эконом,кг,982.05,2
13183,Вода 1.5л Брэнд1 1л,Напитки,Брэнд1,кг,958.86,46
13184,Рис 1кг Локальный 1кг,Бакалея,Локальный,л,243.28,45
13185,Кола 1.5л Своё 200г,Напитки,Своё,уп,222.29,41
13186,Вино красное 0.75л Брэнд3 100г,Напитки,Брэнд3,л,586.74,27
13187,Кофе молотый 250г Фермер 1л,Напитки,Фермер,шт,1324.12,28
13188,Мука пшеничная 2кг Брэнд2 200г,Бакалея,Брэнд2,уп,1231.81,40
13189,Морковь Премиум 0.5л,Овощи-фрукты,Премиум,шт,172.47,2
13190,Огурцы Своё 1кг,Овощи-фрукты,Своё,кг,502.13,13
13191,Лосось охл. Брэнд3 500г,Рыба,Брэнд3,уп,1214.57,30
13192,Кола 1.5л Локальный 100г,Напитки,Локальный,уп,847.54,36
13193,Гречка 900г Фермер 1л,Бакалея,Фермер,уп,1246.37,37
13194,Колбаса варёная Брэнд1 0.5л,Мясо,Брэнд1,кг,1234.27,10
13195,Масло растительное 1л Эконом 500г,Бакалея,Эконом,шт,424.11,10
13196,Апельсины Брэнд2 1кг,Овощи-фрукты,Брэнд2,уп,1184.88,34
13197,Кола 1.5л Премиум 500г,Напитки,Премиум,шт,177.41,28
13198,Чипсы 80г Брэнд3 200г,Снеки,Брэнд3,л,1202.04,17
13199,Макароны 450г Брэнд2 1л,Бакалея,Брэнд2,шт,628.98,19
13200,Помидоры Своё 1л,Овощи-фрукты,Своё,кг,1068.52,36
13201,Сыр Российский 1кг Премиум 1кг,Молочные,Премиум,шт,532.01,48
13202,Свёкла Премиум 1л,Овощи-фрукты,Премиум,уп,1025.49,31
13203,Говядина лопатка Своё 100г,Мясо,Своё,кг,618.31,33
13204,Масло сливочное 180г Эконом,Молочные,Эконом,кг,357.54,23
13205,Минтай с/м Локальный 1л,Рыба,Локальный,л,1232.68,2
13206,Булочка сдобная Брэнд3 1кг,Хлеб,Брэнд3,уп,772.47,42
13207,Сосиски молочные Локальный 100г,Мясо,Локальный,шт,1472.47,12
13208,Пельмени 800г Брэнд1 1л,Заморозка,Брэнд1,л,1040.76,3
13209,Сок яблочный 1л Эконом 1кг,Напитки,Эконом,л,526.89,34
13210,Молоко 1л Локальный 500г,Молочные,Локальный,л,106.14,35
13211,Конфеты 250г Эконом 1кг,Снеки,Эконом,л,1109.32,24
13212,Йогурт 150г Своё,Молочные,Своё,уп,1127.93,45
13213,Лосось охл. Своё,Рыба,Своё,л,1416.37,17
13214,Шампунь 400мл Премиум,Бытовая химия,Премиум,л,1304.27,46
13215,Кофе молотый 250г Своё 0.5л,Напитки,Своё,кг,1139.75,2
13216,Батон нарезной Эконом 500г,Хлеб,Эконом,л,566.93,39
13217,Йогурт 150г Брэнд3,Молочные,Брэнд3,кг,136.37,7
13218,Конфеты 250г Фермер 0.5л,Снеки,Фермер,л,1395.75,38
13219,Картофель Премиум 200г,Овощи-фрукты,Премиум,кг,1264.3,16
13220,Говядина лопатка Своё 0.5л,Мясо,Своё,л,1010.78,30
13221,Мыло 90г Премиум 200г,Бытовая химия,Премиум,уп,1426.97,39
13222,Орехи 100г Эко 0.5л,Снеки,Эко,кг,35.16,18
13223,Булочка сдобная Эконом,Хлеб,Эконом,л,64.17,20
13224,Мука пшеничная 2кг Импорт 0.5л,Бакалея,Импорт,уп,1073.94,5
13225,Шампунь 400мл Эко 200г,Бытовая химия,Эко,кг,774.18,5
13226,Молоко 1л Эконом 0.5л,Молочные,Эконом,кг,541.18,11
13227,Масло сливочное 180г Брэнд2,Молочные,Брэнд2,л,590.28,16
13228,Масло сливочное 180г Брэнд2 1кг,Молочные,Брэнд2,уп,572.71,24
13229,Бананы Локальный 0.5л,Овощи-фрукты,Локальный,уп,1305.71,1
13230,Сметана 300г Премиум,Молочные,Премиум,кг,327.69,38
13231,Средство для посуды 500мл Брэнд1 100г,Бытовая химия,Брэнд1,л,612.76,19
13232,Молоко 1л Фермер 0.5л,Молочные,Фермер,л,1260.4,49
13233,Помидоры Эко 1л,Овощи-фрукты,Эко,л,1278.51,17
13234,Мороженое 500мл Эко 0.5л,Заморозка,Эко,уп,1496.38,22
13235,Булочка сдобная Брэнд3 0.5л,Хлеб,Брэнд3,кг,1091.19,40
13236,Бананы Брэнд3 500г,Овощи-фрукты,Брэнд3,уп,1309.07,17
13237,Кофе молотый 250г Брэнд2 0.5л,Напитки,Брэнд2,уп,210.15,28
13238,Пельмени 800г Эконом 1кг,Заморозка,Эконом,уп,1134.34,30
13239,Апельсины Премиум 100г,Овощи-фрукты,Премиум,уп,342.56,25
13240,Огурцы Эконом 1л,Овощи-фрукты,Эконом,уп,198.4,8
13241,Йогурт 150г Брэнд1 1кг,Молочные,Брэнд1,уп,705.59,25
13242,Лаваш Локальный 1л,Хлеб,Локальный,кг,442.63,38
13243,Сок яблочный 1л Эко 200г,Напитки,Эко,кг,487.46,13
13244,Свёкла Своё 200г,Овощи-фрукты,Своё,л,152.75,27
13245,Колбаса варёная Импорт 200г,Мясо,Импорт,уп,909.78,19
13246,Мука пшеничная 2кг Фермер 0.5л,Бакалея,Фермер,л,131.73,48
13247,Сельдь с/с Локальный 0.5л,Рыба,Локальный,кг,639.62,4
13248,Курица тушка Брэнд1 1кг,Мясо,Брэнд1,уп,732.46,50
13249,Чай чёрный 100г Брэнд1 500г,Напитки,Брэнд1,кг,445.65,22
13250,Творог 200г Локальный 500г,Молочные,Локальный,шт,659.46,48
13251,Конфеты 250г Эконом 500г,Снеки,Эконом,шт,952.66,26
13252,Масло сливочное 180г Импорт,Молочные,Импорт,л,591.65,36
13253,Печенье 200г Фермер 1кг,Снеки,Фермер,шт,1449.34,43
13254,Вареники 700г Эконом,Заморозка,Эконом,уп,1355.47,20
13255,Свёкла Брэнд1 200г,Овощи-фрукты,Брэнд1,уп,1318.41,13
13256,Кола 1.5л Брэнд3 500г,Напитки,Брэнд3,кг,819.91,28
13257,Апельсины Брэнд3 200г,Овощи-фрукты,Брэнд3,уп,174.78,40
13258,Вареники 700г Брэнд3 100г,Заморозка,Брэнд3,уп,358.85,25
13259,Чипсы 80г Эконом 1кг,Снеки,Эконом,уп,701.86,39
13260,Сметана 300г Эко 0.5л,Молочные,Эко,шт,1399.29,11
13261,Рис 1кг Фермер,Бакалея,Фермер,кг,1392.8,43
13262,Сосиски молочные Эко 500г,Мясо,Эко,уп,635.84,17
13263,Сахар 1кг Эко 1кг,Бакалея,Эко,л,1048.54,48
13264,Вареники 700г Фермер 0.5л,Заморозка,Фермер,шт,642.51,2
13265,Паста зубная 100мл Брэнд3 200г,Бытовая химия,Брэнд3,уп,191.73,46
13266,Кола 1.5л Брэнд3,Напитки,Брэнд3,кг,405.44,38
13267,Пиво 0.5л Премиум,Напитки,Премиум,л,1098.69,12
13268,Треска филе Премиум 1л,Рыба,Премиум,шт,699.44,18
13269,Масло растительное 1л Брэнд3 1кг,Бакалея,Брэнд3,шт,472.84,34
13270,Вода 1.5л Брэнд2 100г,Напитки,Брэнд2,л,1379.89,31
13271,Гречка 900г Брэнд2 1л,Бакалея,Брэнд2,кг,329.35,41
13272,Сухарики 40г Брэнд1 1кг,Снеки,Брэнд1,шт,355.0,16
13273,Чипсы 80г Брэнд2 500г,Снеки,Брэнд2,уп,1153.39,31
13274,Молоко 1л Эконом 200г,Молочные,Эконом,кг,981.64,43
13275,Творог 200г Импорт,Молочные,Импорт,л,157.39,35
13276,Сосиски молочные Импорт 0.5л,Мясо,Импорт,уп,114.54,37
13277,Апельсины Брэнд3 500г,Овощи-фрукты,Брэнд3,л,642.54,37
13278,Йогурт 150г Брэнд2 100г,Молочные,Брэнд2,кг,49.78,35
13279,Порошок стиральный 3кг Своё 1кг,Бытовая химия,Своё,л,806.04,14
13280,Хлеб белый Брэнд1 500г,Хлеб,Брэнд1,шт,1216.14,50
13281,Треска филе Брэнд2 1кг,Рыба,Брэнд2,шт,612.14,41
13282,Сок яблочный 1л Брэнд2 200г,Напитки,Брэнд2,шт,614.14,21
13283,Картофель Импорт 500г,Овощи-фрукты,Импорт,кг,872.91,27
13284,Йогурт 150г Брэнд1 500г,Молочные,Брэнд1,шт,787.03,1
13285,Лук репчатый Фермер 500г,Овощи-фрукты,Фермер,уп,559.52,46
13286,Скумбрия х/к Брэнд1 200г,Рыба,Брэнд1,л,1151.89,16
13287,Гречка 900г Фермер 100г,Бакалея,Фермер,кг,821.54,39
13288,Сухарики 40г Брэнд3 1кг,Снеки,Брэнд3,кг,527.34,19
13289,Сухарики 40г Премиум 0.5л,Снеки,Премиум,л,524.88,35
13290,Паста зубная 100мл Своё 100г,Бытовая химия,Своё,л,1293.53,29
13291,Пельмени 800г Локальный 0.5л,Заморозка,Локальный,шт,1443.45,38
13292,Чипсы 80г Своё 500г,Снеки,Своё,кг,611.84,50
13293,Треска филе Эконом,Рыба,Эконом,уп,970.92,11
13294,Порошок стиральный 3кг Премиум 500г,Бытовая химия,Премиум,уп,654.16,28
13295,Сельдь с/с Брэнд1 500г,Рыба,Брэнд1,шт,233.26,6
13296,Капуста Локальный,Овощи-фрукты,Локальный,уп,937.43,28
13297,Минтай с/м Брэнд2 1кг,Рыба,Брэнд2,кг,319.27,13
13298,Мыло 90г Импорт,Бытовая химия,Импорт,л,612.11,41
13299,Лосось охл. Эко 1л,Рыба,Эко,л,687.68,47
13300,Вино красное 0.75л Брэнд1,Напитки,Брэнд1,шт,514.0,3
13301,Порошок стиральный 3кг Локальный 500г,Бытовая химия,Локальный,кг,205.62,28
13302,Говядина лопатка Своё 200г,Мясо,Своё,кг,1098.6,26
13303,Колбаса варёная Брэнд2,Мясо,Брэнд2,кг,414.97,13
13304,Лосось охл. Эконом 1кг,Рыба,Эконом,шт,1168.39,12
13305,Кефир 1л Эконом 1кг,Молочные,Эконом,л,936.91,5
13306,Минтай с/м Импорт 1кг,Рыба,Импорт,шт,588.44,12
13307,Макароны 450г Своё 1кг,Бакалея,Своё,кг,1188.34,43
13308,Гречка 900г Фермер 100г,Бакалея,Фермер,кг,1475.02,24
13309,Апельсины Премиум,Овощи-фрукты,Премиум,л,1324.65,15
13310,Паста зубная 100мл Брэнд2 0.5л,Бытовая химия,Брэнд2,шт,721.51,41
13311,Батон нарезной Брэнд1 1кг,Хлеб,Брэнд1,шт,52.07,44
13312,Хлеб чёрный Эко 100г,Хлеб,Эко,уп,713.36,17
13313,Минтай с/м Эконом,Рыба,Эконом,кг,438.3,42
13314,Мороженое 500мл Фермер 100г,Заморозка,Фермер,уп,1060.49,8
13315,Пицца зам. 400г Эконом 0.5л,Заморозка,Эконом,уп,333.83,25
13316,Кефир 1л Эко 0.5л,Молочные,Эко,шт,55.41,45
13317,Чай чёрный 100г Брэнд2,Напитки,Брэнд2,кг,1037.22,14
13318,Сыр Российский 1кг Брэнд3 200г,Молочные,Брэнд3,шт,365.17,26
13319,Рис 1кг Брэнд3 1кг,Бакалея,Брэнд3,л,678.53,3
13320,Масло растительное 1л Брэнд2 1кг,Бакалея,Брэнд2,шт,320.66,2
13321,Сельдь с/с Премиум 200г,Рыба,Премиум,шт,618.51,33
13322,Вино красное 0.75л Своё 500г,Напитки,Своё,шт,433.59,19
13323,Паста зубная 100мл Импорт 500г,Бытовая химия,Импорт,шт,953.87,43
13324,Свёкла Импорт 0.5л,Овощи-фрукты,Импорт,кг,889.54,5
13325,Орехи 100г Брэнд2 500г,Снеки,Брэнд2,кг,960.71,32
13326,Хлеб белый Эконом 1л,Хлеб,Эконом,уп,373.55,48
13327,Чай чёрный 100г Премиум 1кг,Напитки,Премиум,уп,1406.86,31
13328,Свёкла Эко 1л,Овощи-фрукты,Эко,кг,935.14,4
13329,Кефир 1л Фермер 200г,Молочные,Фермер,уп,51.49,33
13330,Вареники 700г Фермер,Заморозка,Фермер,уп,457.23,28
13331,Средство для посуды 500мл Премиум 200г,Бытовая химия,Премиум,л,54.78,34
13332,Средство для посуды 500мл Брэнд3 500г,Бытовая химия,Брэнд3,уп,75.01,18
13333,Паста зубная 100мл Эконом,Бытовая химия,Эконом,л,402.97,36
13334,Лосось охл. Эконом 0.5л,Рыба,Эконом,уп,954.16,12
13335,Масло сливочное 180г Брэнд1 1л,Молочные,Брэнд1,л,373.11,35
13336,Творог 200г Эконом,Молочные,Эконом,л,1038.48,30
13337,Порошок стиральный 3кг Своё 0.5л,Бытовая химия,Своё,л,1125.04,38
13338,Гречка 900г Локальный 100г,Бакалея,Локальный,шт,795.92,28
13339,Орехи 100г Брэнд1 1л,Снеки,Брэнд1,шт,1164.16,30
13340,Яблоки Локальный 1л,Овощи-фрукты,Локальный,кг,999.64,47
13341,Батон нарезной Импорт,Хлеб,Импорт,л,1156.7,29
13342,Сухарики 40г Эко,Снеки,Эко,шт,1436.6,49
13343,Пиво 0.5л Премиум 200г,Напитки,Премиум,уп,88.54,33
13344,Лосось охл. Своё 1кг,Рыба,Своё,л,458.78,34
13345,Шампунь 400мл Своё 500г,Бытовая химия,Своё,кг,1032.38,14
13346,Печенье 200г Импорт 0.5л,Снеки,Импорт,шт,1374.96,24
13347,Сельдь с/с Эко 200г,Рыба,Эко,л,682.26,41
13348,Йогурт 150г Эко 1кг,Молочные,Эко,шт,408.79,50
13349,Мороженое 500мл Фермер 0.5л,Заморозка,Фермер,шт,536.73,44
13350,Конфеты 250г Премиум 500г,Снеки,Премиум,л,1187.18,38
13351,Фарш домашний Эконом 1л,Мясо,Эконом,кг,1418.2,38
13352,Масло сливочное 180г Премиум 1л,Молочные,Премиум,шт,850.89,17
13353,Лук репчатый Своё 200г,Овощи-фрукты,Своё,шт,986.71,37
13354,Сосиски молочные Брэнд2,Мясо,Брэнд2,шт,539.45,31
13355,Бананы Импорт 1кг,Овощи-фрукты,Импорт,л,1210.22,5
13356,Хлеб белый Премиум,Хлеб,Премиум,шт,594.73,47
13357,Рис 1кг Брэнд2 500г,Бакалея,Брэнд2,шт,1003.01,36
13358,Чай чёрный 100г Фермер,Напитки,Фермер,л,1448.32,50
13359,Кола 1.5л Брэнд2 100г,Напитки,Брэнд2,л,619.7,13
13360,Шампунь 400мл Брэнд3 1кг,Бытовая химия,Брэнд3,кг,1270.5,28
13361,Сельдь с/с Брэнд1 200г,Рыба,Брэнд1,л,1363.93,48
13362,Чай чёрный 100г Фермер 1л,Напитки,Фермер,уп,525.39,15
13363,Помидоры Фермер 1л,Овощи-фрукты,Фермер,уп,646.06,30
13364,Паста зубная 100мл Локальный 1кг,Бытовая химия,Локальный,шт,351.81,10
13365,Мыло 90г Брэнд2 100г,Бытовая химия,Брэнд2,кг,437.6,36
13366,Свёкла Брэнд2 500г,Овощи-фрукты,Брэнд2,л,739.27,37
13367,Вареники 700г Импорт,Заморозка,Импорт,л,1351.46,45
13368,Пиво 0.5л Брэнд2 1л,Напитки,Брэнд2,л,127.5,39
13369,Капуста Импорт 200г,Овощи-фрукты,Импорт,кг,736.86,27
13370,Пицца зам. 400г Брэнд3,Заморозка,Брэнд3,шт,781.24,15
13371,Рис 1кг Брэнд2 100г,Бакалея,Брэнд2,л,900.55,1
13372,Фарш домашний Локальный 200г,Мясо,Локальный,шт,436.36,46
13373,Лосось охл. Брэнд3 1кг,Рыба,Брэнд3,кг,219.48,13
13374,Кофе молотый 250г Фермер 500г,Напитки,Фермер,шт,180.85,9
13375,Огурцы Своё 1кг,Овощи-фрукты,Своё,уп,1413.79,33
13376,Яблоки Брэнд2 100г,Овощи-фрукты,Брэнд2,л,1014.58,29
13377,Мука пшеничная 2кг Фермер,Бакалея,Фермер,шт,594.24,8
13378,Кофе молотый 250г Эконом 1л,Напитки,Эконом,кг,799.71,39
13379,Печенье 200г Эко 200г,Снеки,Эко,уп,781.82,26
13380,Шампунь 400мл Брэнд2 100г,Бытовая химия,Брэнд2,шт,862.02,36
13381,Минтай с/м Премиум,Рыба,Премиум,л,83.9,9
13382,Свёкла Брэнд1 0.5л,Овощи-фрукты,Брэнд1,кг,519.33,36
13383,Паста зубная 100мл Импорт 0.5л,Бытовая химия,Импорт,уп,444.68,41
13384,Сельдь с/с Эконом 0.5л,Рыба,Эконом,л,119.34,50
13385,Гречка 900г Эконом,Бакалея,Эконом,л,263.95,1
13386,Морковь Своё,Овощи-фрукты,Своё,л,953.94,40
13387,Колбаса варёная Импорт 1кг,Мясо,Импорт,уп,1391.3,43
13388,Помидоры Эко 1кг,Овощи-фрукты,Эко,л,364.43,34
13389,Капуста Эко 1л,Овощи-фрукты,Эко,шт,488.46,22
13390,Сок яблочный 1л Локальный,Напитки,Локальный,кг,1018.5,6
13391,Мыло 90г Локальный 0.5л,Бытовая химия,Локальный,кг,747.99,13
13392,Конфеты 250г Брэнд3 1кг,Снеки,Брэнд3,л,1263.93,34
13393,Масло сливочное 180г Своё 0.5л,Молочные,Своё,л,485.91,36
13394,Хлеб чёрный Брэнд1,Хлеб,Брэнд1,кг,65.13,19
13395,Свинина шея Фермер 200г,Мясо,Фермер,л,926.97,7
13396,Хлеб чёрный Брэнд3 100г,Хлеб,Брэнд3,л,730.47,43
13397,Гречка 900г Эко,Бакалея,Эко,л,1065.96,46
13398,Макароны 450г Брэнд3 1л,Бакалея,Брэнд3,уп,146.56,11
13399,Молоко 1л Эконом 200г,Молочные,Эконом,уп,70.23,8
13400,Хлеб чёрный Брэнд1 1кг,Хлеб,Брэнд1,кг,1484.41,28
13401,Сухарики 40г Эконом 200г,Снеки,Эконом,шт,953.62,9
13402,Мыло 90г Брэнд3 500г,Бытовая химия,Брэнд3,уп,255.76,19
13403,Минтай с/м Фермер 1кг,Рыба,Фермер,кг,1262.39,10
13404,Вино красное 0.75л Брэнд1 1кг,Напитки,Брэнд1,уп,1387.54,17
13405,Яблоки Эко 0.5л,Овощи-фрукты,Эко,уп,1180.36,4
13406,Мороженое 500мл Локальный 1кг,Заморозка,Локальный,шт,676.57,5
13407,Орехи 100г Брэнд1 1л,Снеки,Брэнд1,л,1458.32,24
13408,Соль 1кг Эконом 200г,Бакалея,Эконом,кг,1475.51,50
13409,Кофе молотый 250г Фермер 1л,Напитки,Фермер,л,1041.03,30
13410,Йогурт 150г Брэнд2 1кг,Молочные,Брэнд2,шт,1268.66,45
13411,Шампунь 400мл Импорт 500г,Бытовая химия,Импорт,уп,938.1,45
13412,Сыр Российский 1кг Фермер,Молочные,Фермер,шт,766.81,32
13413,Конфеты 250г Эконом,Снеки,Эконом,шт,558.35,38
13414,Печенье 200г Брэнд2 1л,Снеки,Брэнд2,уп,234.34,39
13415,Сельдь с/с Фермер 1л,Рыба,Фермер,л,113.83,42
13416,Сахар 1кг Брэнд2 1л,Бакалея,Брэнд2,л,730.93,23
13417,Средство для посуды 500мл Эко,Бытовая химия,Эко,кг,1149.51,1
13418,Пицца зам. 400г Брэнд1,Заморозка,Брэнд1,шт,409.79,32
13419,Пиво 0.5л Брэнд2,Напитки,Брэнд2,л,95.5,42
13420,Помидоры Эко 1л,Овощи-фрукты,Эко,л,1211.15,3
13421,Конфеты 250г Брэнд1 200г,Снеки,Брэнд1,уп,1384.52,35
13422,Мороженое 500мл Эко 100г,Заморозка,Эко,л,651.84,14
13423,Батон нарезной Брэнд2 100г,Хлеб,Брэнд2,кг,1191.72,30
13424,Вода 1.5л Премиум 200г,Напитки,Премиум,кг,722.16,33
13425,Сосиски молочные Фермер 0.5л,Мясо,Фермер,уп,232.67,16
13426,Курица тушка Премиум 1кг,Мясо,Премиум,шт,1499.29,10
13427,Апельсины Брэнд1 0.5л,Овощи-фрукты,Брэнд1,л,1328.28,46
13428,Кофе молотый 250г Брэнд3 1л,Напитки,Брэнд3,кг,622.33,38
13429,Фарш домашний Локальный 1кг,Мясо,Локальный,кг,106.74,7
13430,Минтай с/м Премиум 200г,Рыба,Премиум,шт,399.67,33
13431,Орехи 100г Фермер 1кг,Снеки,Фермер,кг,75.77,46
13432,Батон нарезной Импорт 1кг,Хлеб,Импорт,кг,1492.1,8
13433,Йогурт 150г Импорт 100г,Молочные,Импорт,кг,205.93,26
13434,Кофе молотый 250г Импорт 1л,Напитки,Импорт,л,312.38,38
13435,Сыр Российский 1кг Локальный 0.5л,Молочные,Локальный,л,1391.46,12
13436,Чай чёрный 100г Эко 200г,Напитки,Эко,уп,1365.48,47
13437,Картофель Фермер 1л,Овощи-фрукты,Фермер,кг,466.61,44
13438,Булочка сдобная Брэнд2 1л,Хлеб,Брэнд2,уп,814.66,47
13439,Сельдь с/с Локальный 1л,Рыба,Локальный,шт,1188.52,10
13440,Сосиски молочные Брэнд3 1л,Мясо,Брэнд3,кг,975.34,15
13441,Булочка сдобная Брэнд3 0.5л,Хлеб,Брэнд3,уп,499.87,6
13442,Шоколад 90г Локальный 1л,Снеки,Локальный,уп,102.84,21
13443,Картофель Премиум 100г,Овощи-фрукты,Премиум,л,1043.11,32
13444,Лук репчатый Эконом 200г,Овощи-фрукты,Эконом,кг,463.59,8
13445,Пельмени 800г Локальный 1кг,Заморозка,Локальный,шт,1224.31,3
13446,Печенье 200г Брэнд3 0.5л,Снеки,Брэнд3,л,888.29,8
13447,Треска филе Брэнд2 100г,Рыба,Брэнд2,уп,1301.48,31
13448,Орехи 100г Импорт 1кг,Снеки,Импорт,уп,758.74,23
13449,Чипсы 80г Локальный 0.5л,Снеки,Локальный,уп,1375.37,1
13450,Треска филе Эконом,Рыба,Эконом,л,532.5,39
13451,Картофель Брэнд3 1кг,Овощи-фрукты,Брэнд3,л,368.45,14
13452,Сахар 1кг Локальный 200г,Бакалея,Локальный,уп,1278.0,45
13453,Хлеб чёрный Эконом 200г,Хлеб,Эконом,уп,246.43,20
13454,Треска филе Своё 1кг,Рыба,Своё,шт,270.24,11
13455,Бананы Своё 500г,Овощи-фрукты,Своё,шт,456.45,41
13456,Паста зубная 100мл Локальный 1кг,Бытовая химия,Локальный,кг,1389.05,3
13457,Сметана 300г Своё 100г,Молочные,Своё,кг,1487.14,46
13458,Конфеты 250г Импорт 500г,Снеки,Импорт,кг,1299.54,48
13459,Мороженое 500мл Брэнд1 200г,Заморозка,Брэнд1,уп,1369.48,33
13460,Мороженое 500мл Своё 500г,Заморозка,Своё,кг,776.15,46
13461,Лаваш Фермер 100г,Хлеб,Фермер,уп,1005.35,3
13462,Сыр Российский 1кг Локальный,Молочные,Локальный,уп,426.19,37
13463,Апельсины Фермер 1л,Овощи-фрукты,Фермер,кг,659.84,15
13464,Паста зубная 100мл Фермер 1кг,Бытовая химия,Фермер,кг,416.47,5
13465,Молоко 1л Эконом 0.5л,Молочные,Эконом,кг,194.17,2
13466,Картофель Премиум,Овощи-фрукты,Премиум,уп,925.41,2
13467,Лук репчатый Брэнд1,Овощи-фрукты,Брэнд1,л,1182.84,22
13468,Батон нарезной Премиум 1л,Хлеб,Премиум,шт,631.44,4
13469,Лосось охл. Эконом 1кг,Рыба,Эконом,кг,708.11,1
13470,Паста зубная 100мл Эко 100г,Бытовая химия,Эко,шт,995.49,3
13471,Сметана 300г Своё 100г,Молочные,Своё,уп,1215.01,40
13472,Вода 1.5л Эконом 200г,Напитки,Эконом,уп,249.46,7
13473,Сахар 1кг Фермер 0.5л,Бакалея,Фермер,л,38.94,40
13474,Хлеб белый Импорт 500г,Хлеб,Импорт,уп,878.84,24
13475,Кола 1.5л Локальный 100г,Напитки,Локальный,шт,562.93,19
13476,Лук репчатый Брэнд2 1кг,Овощи-фрукты,Брэнд2,л,345.4,16
13477,Кофе молотый 250г Своё 1л,Напитки,Своё,кг,793.73,16
13478,Бананы Фермер 100г,Овощи-фрукты,Фермер,шт,901.88,17
13479,Средство для посуды 500мл Брэнд2,Бытовая химия,Брэнд2,уп,840.62,9
13480,Шоколад 90г Импорт 0.5л,Снеки,Импорт,уп,1103.53,32
13481,Мороженое 500мл Брэнд2 1л,Заморозка,Брэнд2,уп,1239.77,41
13482,Шоколад 90г Локальный 100г,Снеки,Локальный,уп,531.24,23
13483,Порошок стиральный 3кг Фермер,Бытовая химия,Фермер,уп,1245.13,7
13484,Бананы Эконом,Овощи-фрукты,Эконом,л,177.42,13
13485,Порошок стиральный 3кг Брэнд1 100г,Бытовая химия,Брэнд1,кг,1399.8,11
13486,Кефир 1л Эко 500г,Молочные,Эко,уп,291.52,27
13487,Сок яблочный 1л Эко 1кг,Напитки,Эко,кг,935.66,33
13488,Лосось охл. Эко,Рыба,Эко,шт,900.54,20
13489,Пиво 0.5л Брэнд2 0.5л,Напитки,Брэнд2,шт,296.91,33
13490,Кофе молотый 250г Брэнд3 1л,Напитки,Брэнд3,уп,325.83,49
13491,Гречка 900г Брэнд1 200г,Бакалея,Брэнд1,уп,488.67,39
13492,Мыло 90г Брэнд3,Бытовая химия,Брэнд3,шт,369.44,23
13493,Масло сливочное 180г Брэнд3 200г,Молочные,Брэнд3,уп,493.66,34
13494,Йогурт 150г Фермер 1кг,Молочные,Фермер,кг,884.9,42
13495,Сок яблочный 1л Брэнд3 500г,Напитки,Брэнд3,уп,810.93,28
13496,Минтай с/м Эко 1л,Рыба,Эко,шт,217.34,2
13497,Лук репчатый Локальный 200г,Овощи-фрукты,Локальный,л,233.43,4
13498,Творог 200г Брэнд2 0.5л,Молочные,Брэнд2,шт,822.98,7
13499,Шампунь 400мл Брэнд3 200г,Бытовая химия,Брэнд3,шт,735.84,34
13500,Макароны 450г Импорт 0.5л,Бакалея,Импорт,шт,1403.51,5
