sale_id,sale_datetime,customer_id,product_id,quantity,unit_price,total_amount,payment_type,store_id
13437,2024-06-20 11:13:00,11637,12147,1,232.33,232.33,наличные,2
13438,2024-01-22 19:26:00,3336,21484,5,666.59,3332.95,наличные,2
13439,2024-02-29 17:51:00,13228,16306,1,1472.81,1472.81,наличные,6
13440,2024-08-21 14:00:00,9416,8836,4,837.77,3351.08,онлайн,10
13441,2024-06-25 18:53:00,14315,17998,1,35.49,35.49,карта,6
13442,2024-11-14 14:55:00,1261,1481,4,1476.75,5907.0,наличные,1
13443,2024-04-13 10:08:00,24245,22139,3,79.63,238.89,карта,5
13444,2024-05-02 18:01:00,2288,11792,4,238.33,953.32,карта,7
13445,2024-08-09 09:22:00,1618,9100,1,657.17,657.17,карта,9
13446,2024-01-15 08:27:00,20313,8133,5,214.76,1073.8,онлайн,8
13447,2024-04-23 08:19:00,3080,21885,2,665.36,1330.72,карта,3
13448,2024-10-01 20:16:00,3233,2257,5,1248.83,6244.15,карта,2
13449,2024-08-23 08:26:00,12792,16933,2,1466.54,2933.08,карта,6
13450,2024-09-11 16:53:00,18138,10624,4,257.77,1031.08,наличные,9
13451,2024-07-05 08:45:00,24125,17754,4,503.19,2012.76,наличные,9
13452,2024-06-10 13:55:00,22030,8265,5,1387.15,6935.75,карта,6
13453,2024-05-23 21:13:00,2944,8576,5,91.8,459.0,наличные,4
13454,2024-11-29 19:52:00,22662,2538,4,533.37,2133.48,онлайн,5
13455,2024-08-14 13:06:00,10057,7459,3,665.5,1996.5,карта,5
13456,2024-12-13 10:26:00,4054,3196,3,351.15,1053.45,карта,7
13457,2024-02-16 13:12:00,8235,1244,5,264.85,1324.25,онлайн,4
13458,2024-09-22 10:53:00,23513,15911,1,1242.68,1242.68,онлайн,6
13459,2024-04-05 16:50:00,16886,9071,4,320.46,1281.84,карта,9
13460,2024-02-15 17:05:00,21595,10725,5,656.72,3283.6,карта,4
13461,2024-06-19 17:13:00,7597,13948,5,921.9,4609.5,карта,3
13462,2024-02-06 13:41:00,9276,22043,2,99.16,198.32,онлайн,3
13463,2024-08-09 21:58:00,7775,19666,2,105.95,211.9,карта,9
13464,2024-07-20 16:14:00,13370,16550,5,352.26,1761.3,наличные,2
13465,2024-03-15 08:09:00,8772,7018,4,643.17,2572.68,онлайн,8
13466,2024-05-27 20:22:00,14043,16247,1,1356.4,1356.4,онлайн,3
13467,2024-09-26 14:02:00,9801,21601,3,1456.59,4369.77,наличные,5
13468,2024-03-28 16:48:00,10160,18875,1,968.96,968.96,карта,1
13469,2024-10-20 19:27:00,22175,9845,4,1329.05,5316.2,карта,8
13470,2024-09-01 13:51:00,15559,5134,3,329.31,987.93,онлайн,1
13471,2024-10-16 11:28:00,8475,20318,4,975.8,3903.2,онлайн,9
13472,2024-03-16 21:08:00,342,9141,1,207.78,207.78,онлайн,3
13473,2024-03-28 15:11:00,15769,15616,3,245.03,735.09,карта,4
13474,2024-07-22 21:23:00,5394,247,3,1272.38,3817.14,наличные,6
13475,2024-01-31 14:13:00,19894,18822,5,1425.89,7129.45,карта,4
13476,2024-10-14 16:55:00,24867,17672,4,1435.27,5741.08,наличные,1
13477,2024-05-25 19:38:00,17387,16520,3,964.94,2894.82,онлайн,6
13478,2024-03-20 14:48:00,12836,17750,4,306.8,1227.2,карта,10
13479,2024-12-19 18:40:00,17875,12851,5,721.28,3606.4,онлайн,4
13480,2024-12-10 16:17:00,3362,13179,5,1226.38,6131.9,наличные,7
13481,2024-02-02 15:16:00,23446,568,5,732.22,3661.1,наличные,4
13482,2024-11-17 19:30:00,606,20195,5,188.0,940.0,карта,9
13483,2024-10-14 08:22:00,5841,1443,5,630.53,3152.65,карта,2
13484,2024-06-21 16:33:00,8621,3719,3,525.97,1577.91,онлайн,5
13485,2024-12-21 14:03:00,9518,23065,4,173.44,693.76,онлайн,7
13486,2024-12-06 09:17:00,23803,9221,2,947.63,1895.26,карта,2
13487,2024-01-09 11:38:00,14286,14530,5,360.23,1801.15,карта,7
13488,2024-05-20 09:41:00,786,11861,5,313.84,1569.2,карта,2
13489,2024-02-12 09:28:00,23371,17245,5,346.74,1733.7,онлайн,3
13490,2024-07-25 15:36:00,11266,9434,5,1454.85,7274.25,онлайн,5
13491,2024-11-30 13:32:00,6179,7493,2,965.08,1930.16,онлайн,10
13492,2024-01-15 18:27:00,22986,6151,3,586.27,1758.81,наличные,7
13493,2024-05-12 12:21:00,4012,5966,2,958.01,1916.02,наличные,5
13494,2024-05-31 14:20:00,9882,16743,5,556.9,2784.5,наличные,10
13495,2024-10-11 19:21:00,9650,17138,4,194.31,777.24,карта,2
13496,2024-02-03 17:47:00,24582,21618,1,49.77,49.77,наличные,4
13497,2024-02-26 13:45:00,1695,12991,2,420.67,841.34,карта,5
13498,2024-06-13 08:25:00,19258,20269,4,1273.24,5092.96,наличные,3
13499,2024-03-27 14:57:00,9574,24943,3,1375.46,4126.38,карта,10
13500,2024-12-13 13:43:00,13357,6478,1,752.81,752.81,онлайн,6
13501,2024-04-02 11:43:00,15124,24150,3,362.71,1088.13,наличные,2
13502,2024-12-25 16:36:00,24682,377,1,902.78,902.78,карта,2
13503,2024-05-08 12:18:00,24670,5841,4,1492.53,5970.12,онлайн,2
13504,2024-03-28 19:08:00,14443,16226,2,698.06,1396.12,онлайн,6
13505,2024-06-07 13:57:00,16859,20328,4,1092.23,4368.92,карта,4
13506,2024-05-21 19:38:00,10609,3773,2,611.0,1222.0,наличные,6
13507,2024-05-14 15:00:00,14773,24393,2,1479.89,2959.78,карта,6
13508,2024-11-16 21:34:00,15505,12714,4,241.99,967.96,наличные,1
13509,2024-01-19 09:06:00,17071,4896,3,167.87,503.61,наличные,1
13510,2024-11-15 17:24:00,16723,22333,1,416.12,416.12,карта,7
13511,2024-12-06 15:02:00,6943,10813,1,840.79,840.79,карта,10
13512,2024-12-03 08:02:00,10265,18211,4,1148.29,4593.16,карта,10
13513,2024-12-29 19:14:00,11175,10215,3,897.15,2691.45,онлайн,5
13514,2024-02-21 21:49:00,915,9591,1,1057.29,1057.29,наличные,8
13515,2024-11-14 14:31:00,9706,10256,5,567.73,2838.65,онлайн,5
13516,2024-07-09 11:05:00,6431,13869,2,310.65,621.3,наличные,1
13517,2024-06-24 13:16:00,10291,508,4,1192.36,4769.44,карта,6
13518,2024-08-29 08:35:00,9151,1009,5,1062.75,5313.75,карта,8
13519,2024-04-19 19:34:00,21982,3297,2,200.27,400.54,онлайн,10
13520,2024-05-22 11:58:00,6404,16166,5,174.85,874.25,онлайн,6
13521,2024-08-07 13:37:00,102,3908,4,656.75,2627.0,онлайн,2
13522,2024-01-27 17:06:00,18270,19427,3,258.78,776.34,карта,9
13523,2024-03-30 14:39:00,12944,10743,3,1081.07,3243.21,онлайн,5
13524,2024-07-18 12:03:00,8432,13091,2,108.92,217.84,онлайн,5
13525,2024-08-22 18:34:00,8751,10150,2,358.7,717.4,наличные,5
13526,2024-09-07 16:00:00,3904,15491,1,1195.53,1195.53,наличные,10
13527,2024-09-13 13:54:00,23264,12435,4,913.44,3653.76,наличные,3
13528,2024-01-13 17:02:00,1260,13479,1,840.62,840.62,карта,4
13529,2024-01-08 12:43:00,22640,16091,3,349.65,1048.95,онлайн,1
13530,2024-07-10 11:22:00,7416,13114,3,418.26,1254.78,наличные,6
13531,2024-12-01 19:43:00,9490,16260,2,509.32,1018.64,карта,9
13532,2024-02-13 20:45:00,24663,4632,2,944.91,1889.82,онлайн,7
13533,2024-07-02 17:20:00,3539,16655,5,485.38,2426.9,карта,10
13534,2024-11-07 08:35:00,18088,23108,3,398.86,1196.58,наличные,7
13535,2024-08-15 21:59:00,10553,8223,5,443.54,2217.7,карта,9
13536,2024-10-22 11:15:00,4838,21432,3,1160.84,3482.52,наличные,10
13537,2024-08-10 13:26:00,22219,11245,5,77.56,387.8,наличные,1
13538,2024-12-18 21:07:00,24162,6446,2,965.3,1930.6,карта,3
13539,2024-02-05 14:52:00,17314,21442,5,1211.54,6057.7,онлайн,6
13540,2024-07-13 16:45:00,1790,8092,3,545.6,1636.8,наличные,2
13541,2024-07-03 15:42:00,21403,22212,5,101.13,505.65,карта,1
13542,2024-10-06 18:43:00,23944,4184,2,632.49,1264.98,карта,5
13543,2024-03-14 15:09:00,2201,21593,3,500.75,1502.25,наличные,10
13544,2024-03-21 19:51:00,22575,8485,3,742.86,2228.58,онлайн,9
13545,2024-06-01 19:54:00,5540,13950,3,1446.55,4339.65,карта,1
13546,2024-03-27 14:15:00,5536,10524,5,347.52,1737.6,онлайн,2
13547,2024-04-21 21:12:00,4264,20792,3,164.52,493.56,онлайн,9
13548,2024-02-01 19:48:00,7560,12262,4,787.11,3148.44,карта,1
13549,2024-11-22 10:44:00,6729,21092,2,616.33,1232.66,наличные,10
13550,2024-11-19 09:07:00,17049,10195,1,1296.44,1296.44,наличные,3
13551,2024-01-22 11:18:00,7140,4660,5,291.97,1459.85,онлайн,6
13552,2024-03-08 15:25:00,10902,10619,3,760.26,2280.78,онлайн,6
13553,2024-08-25 17:34:00,15743,20845,4,1087.84,4351.36,онлайн,2
13554,2024-09-05 13:00:00,6485,1812,2,1060.63,2121.26,онлайн,7
13555,2024-05-14 11:27:00,15399,5532,2,1071.01,2142.02,карта,2
13556,2024-02-19 11:25:00,720,7758,2,1233.83,2467.66,онлайн,9
13557,2024-02-03 18:33:00,7099,22661,3,448.41,1345.23,наличные,4
13558,2024-05-21 16:04:00,12231,7396,1,97.97,97.97,онлайн,7
13559,2024-12-05 10:05:00,6299,13884,1,1304.97,1304.97,онлайн,1
13560,2024-04-21 16:08:00,3555,12011,1,922.18,922.18,онлайн,6
13561,2024-09-28 13:39:00,20613,5185,2,719.64,1439.28,онлайн,1
13562,2024-02-22 13:02:00,8463,14015,5,366.88,1834.4,карта,2
13563,2024-06-28 14:09:00,1854,17227,4,1128.85,4515.4,карта,9
13564,2024-04-22 18:05:00,24158,21552,3,632.07,1896.21,наличные,4
13565,2024-12-07 13:50:00,9665,11265,3,1176.1,3528.3,онлайн,6
13566,2024-01-01 12:45:00,20704,20194,2,1105.35,2210.7,онлайн,7
13567,2024-08-03 16:05:00,11569,4342,2,1035.1,2070.2,онлайн,9
13568,2024-10-30 11:55:00,19799,24717,2,1456.66,2913.32,наличные,3
13569,2024-12-30 11:07:00,12929,21800,4,668.89,2675.56,карта,4
13570,2024-12-27 14:49:00,3798,9893,3,874.81,2624.43,онлайн,4
13571,2024-05-08 15:08:00,17319,24624,5,1275.9,6379.5,наличные,2
13572,2024-01-16 14:44:00,8462,19231,4,531.81,2127.24,наличные,10
13573,2024-02-22 19:46:00,17285,23832,4,75.15,300.6,карта,3
13574,2024-05-26 08:19:00,18003,24704,2,590.02,1180.04,онлайн,9
13575,2024-04-15 09:49:00,16588,13754,4,1490.33,5961.32,онлайн,1
13576,2024-05-04 20:16:00,14145,24745,4,142.36,569.44,наличные,2
13577,2024-10-02 18:30:00,3330,28,2,910.45,1820.9,наличные,3
13578,2024-01-05 10:59:00,22203,3008,4,277.52,1110.08,онлайн,7
13579,2024-06-19 08:39:00,10766,8724,5,661.64,3308.2,онлайн,8
13580,2024-07-30 19:07:00,24233,22464,2,1209.63,2419.26,онлайн,5
13581,2024-12-11 19:43:00,11232,14109,3,1174.21,3522.63,онлайн,1
13582,2024-08-25 17:12:00,9368,11601,1,1433.81,1433.81,карта,9
13583,2024-07-12 17:54:00,15445,5854,4,645.86,2583.44,онлайн,4
13584,2024-04-04 18:42:00,4251,16661,1,102.27,102.27,карта,5
13585,2024-06-07 19:50:00,9009,2473,4,476.93,1907.72,наличные,8
13586,2024-06-28 21:03:00,12892,14600,5,1222.18,6110.9,наличные,8
13587,2024-03-24 11:39:00,13438,4149,5,513.03,2565.15,карта,1
13588,2024-05-13 09:05:00,17274,10193,4,283.84,1135.36,онлайн,1
13589,2024-08-31 21:15:00,16821,23336,1,313.37,313.37,карта,3
13590,2024-11-19 15:28:00,6307,11243,2,730.2,1460.4,онлайн,9
13591,2024-02-09 15:26:00,16360,21762,2,278.63,557.26,карта,5
13592,2024-04-03 11:43:00,2129,19379,1,649.72,649.72,карта,1
13593,2024-09-30 15:05:00,14311,17626,3,452.81,1358.43,наличные,3
13594,2024-10-17 11:47:00,22289,19387,3,933.23,2799.69,карта,6
13595,2024-05-11 10:49:00,22234,17493,5,1157.01,5785.05,карта,2
13596,2024-12-02 08:15:00,6236,10288,4,462.54,1850.16,онлайн,5
13597,2024-05-28 11:04:00,12324,8765,2,898.65,1797.3,наличные,9
13598,2024-07-19 17:16:00,19978,14653,3,527.42,1582.26,онлайн,9
13599,2024-01-27 19:07:00,2577,14567,2,586.64,1173.28,онлайн,6
13600,2024-08-01 16:38:00,8551,12843,2,443.95,887.9,наличные,8
13601,2024-08-28 14:16:00,14005,5717,3,155.43,466.29,наличные,7
13602,2024-03-31 11:24:00,3855,9002,5,279.61,1398.05,карта,9
13603,2024-05-14 19:50:00,9643,13675,5,967.73,4838.65,карта,4
13604,2024-06-06 14:08:00,16520,12393,3,125.74,377.22,карта,8
13605,2024-11-07 13:27:00,21811,20042,2,906.17,1812.34,онлайн,3
13606,2024-03-05 11:50:00,8352,8338,4,110.58,442.32,карта,3
13607,2024-04-20 10:34:00,9514,6396,2,911.67,1823.34,карта,4
13608,2024-02-28 17:25:00,24139,15854,1,1360.61,1360.61,онлайн,6
13609,2024-12-28 12:38:00,3911,3333,1,1311.61,1311.61,карта,2
13610,2024-11-28 08:46:00,17354,21101,5,1149.96,5749.8,онлайн,9
13611,2024-03-31 16:51:00,8209,23304,1,1381.37,1381.37,карта,3
13612,2024-11-27 14:15:00,1811,12122,4,996.8,3987.2,онлайн,4
13613,2024-05-01 10:03:00,19088,860,4,92.93,371.72,онлайн,1
13614,2024-11-03 09:00:00,18430,10821,3,215.95,647.85,наличные,7
13615,2024-11-09 21:49:00,19527,11966,4,1476.87,5907.48,карта,8
13616,2024-02-17 09:46:00,7430,17780,3,78.05,234.15,наличные,6
13617,2024-07-12 11:55:00,1371,4745,2,1489.56,2979.12,онлайн,4
13618,2024-12-24 12:32:00,4430,16063,4,161.46,645.84,наличные,8
13619,2024-06-21 14:26:00,77,13829,2,1486.32,2972.64,онлайн,5
13620,2024-11-24 19:03:00,23466,24458,4,1338.25,5353.0,наличные,3
13621,2024-06-29 11:15:00,2228,16116,3,1129.29,3387.87,онлайн,1
13622,2024-08-04 17:01:00,16772,11371,1,993.56,993.56,онлайн,2
13623,2024-09-26 18:41:00,8388,11031,1,772.86,772.86,онлайн,1
13624,2024-09-22 20:55:00,22710,11057,5,1493.75,7468.75,карта,1
13625,2024-08-01 10:31:00,3587,13845,3,119.42,358.26,онлайн,1
13626,2024-03-23 11:03:00,8664,4163,1,493.97,493.97,наличные,3
13627,2024-01-03 20:02:00,6878,6122,2,187.25,374.5,наличные,9
13628,2024-11-22 13:14:00,17466,15054,1,708.95,708.95,наличные,4
13629,2024-10-15 08:26:00,8893,3030,2,1074.01,2148.02,карта,8
13630,2024-03-24 08:16:00,19627,17651,4,1489.12,5956.48,наличные,7
13631,2024-01-18 18:00:00,24568,24862,3,502.57,1507.71,наличные,1
13632,2024-02-10 16:09:00,6515,3449,3,1119.26,3357.78,онлайн,6
13633,2024-05-19 12:42:00,10738,20867,1,1084.54,1084.54,онлайн,7
13634,2024-07-19 16:36:00,24536,19508,4,1444.77,5779.08,онлайн,7
13635,2024-05-23 18:21:00,11165,24700,2,688.52,1377.04,наличные,7
13636,2024-07-07 11:47:00,20397,22507,3,781.67,2345.01,наличные,3
13637,2024-06-25 12:45:00,23680,1599,1,821.05,821.05,онлайн,10
13638,2024-02-27 18:05:00,10615,22860,1,941.05,941.05,онлайн,4
13639,2024-10-21 12:16:00,20531,11786,2,1070.18,2140.36,карта,7
13640,2024-10-13 12:09:00,20966,15259,2,919.71,1839.42,наличные,9
13641,2024-02-08 20:51:00,20793,14192,2,1116.36,2232.72,онлайн,1
13642,2024-08-27 12:37:00,20090,3531,3,92.18,276.54,онлайн,4
13643,2024-07-26 09:01:00,4765,11045,4,1011.03,4044.12,карта,4
13644,2024-10-03 17:14:00,8493,1472,5,1282.95,6414.75,онлайн,2
13645,2024-03-05 08:25:00,703,4202,4,1189.59,4758.36,онлайн,6
13646,2024-07-11 17:17:00,10592,732,2,961.23,1922.46,наличные,1
13647,2024-04-29 18:01:00,1186,9723,5,341.09,1705.45,онлайн,4
13648,2024-01-23 17:18:00,17126,6585,1,1443.73,1443.73,наличные,4
13649,2024-04-17 17:49:00,3441,18075,3,1286.34,3859.02,онлайн,4
13650,2024-09-30 15:01:00,3478,6318,1,558.74,558.74,карта,3
13651,2024-06-17 08:36:00,6970,17324,1,254.51,254.51,наличные,7
13652,2024-01-09 10:04:00,6995,8856,5,68.71,343.55,карта,5
13653,2024-01-11 16:41:00,5974,3943,4,313.29,1253.16,онлайн,4
13654,2024-05-31 15:35:00,7303,6941,1,1472.12,1472.12,карта,1
13655,2024-10-28 11:13:00,18643,16422,5,905.42,4527.1,наличные,5
13656,2024-12-15 08:18:00,10403,9315,1,668.58,668.58,онлайн,1
13657,2024-05-09 09:32:00,1133,23379,2,610.33,1220.66,онлайн,6
13658,2024-12-17 19:17:00,15075,24676,4,142.37,569.48,онлайн,5
13659,2024-06-14 08:45:00,11872,4351,1,1024.96,1024.96,онлайн,1
13660,2024-05-25 09:46:00,18292,5298,2,64.04,128.08,онлайн,2
13661,2024-06-10 18:07:00,2457,17127,2,597.48,1194.96,наличные,2
13662,2024-06-02 12:17:00,15866,6720,5,665.55,3327.75,карта,4
13663,2024-11-06 10:13:00,18040,4325,1,833.65,833.65,онлайн,8
13664,2024-02-12 12:42:00,9140,8387,3,179.91,539.73,наличные,2
13665,2024-08-02 09:26:00,17016,10315,4,111.71,446.84,онлайн,10
13666,2024-10-14 12:10:00,15391,6997,4,692.54,2770.16,карта,3
13667,2024-07-25 08:34:00,14754,18220,5,518.74,2593.7,онлайн,2
13668,2024-01-16 17:03:00,23783,23372,5,1399.03,6995.15,карта,5
13669,2024-02-14 13:12:00,16530,15380,5,1062.75,5313.75,карта,5
13670,2024-10-21 17:05:00,1351,23880,2,625.82,1251.64,наличные,1
13671,2024-07-10 12:26:00,13950,19784,1,318.19,318.19,карта,9
13672,2024-09-02 16:18:00,20069,1546,3,1080.1,3240.3,наличные,8
13673,2024-09-15 16:38:00,5783,5949,2,260.44,520.88,онлайн,9
13674,2024-07-18 11:09:00,1489,1360,4,1463.56,5854.24,онлайн,8
13675,2024-02-07 10:57:00,882,21426,4,1165.37,4661.48,онлайн,10
13676,2024-11-19 10:56:00,1380,3054,2,166.99,333.98,онлайн,5
13677,2024-12-01 10:26:00,6125,4535,4,624.07,2496.28,онлайн,5
13678,2024-09-29 11:23:00,5055,14801,1,515.53,515.53,наличные,2
13679,2024-12-21 20:22:00,11034,21743,2,762.93,1525.86,онлайн,10
13680,2024-05-19 14:32:00,13344,85,2,934.81,1869.62,онлайн,7
13681,2024-07-05 19:00:00,10886,21867,2,996.59,1993.18,карта,10
13682,2024-04-03 08:02:00,10141,21737,1,926.4,926.4,карта,2
13683,2024-02-13 09:14:00,10065,21117,5,354.24,1771.2,наличные,6
13684,2024-08-01 20:27:00,7461,16395,2,608.03,1216.06,наличные,10
13685,2024-06-26 15:06:00,15589,13190,4,502.13,2008.52,наличные,6
13686,2024-09-27 08:38:00,15720,165,3,453.68,1361.04,карта,3
13687,2024-11-02 19:05:00,23168,16732,1,1438.01,1438.01,онлайн,3
13688,2024-11-12 08:11:00,22223,19903,1,191.24,191.24,онлайн,2
13689,2024-01-04 18:09:00,362,16740,2,1170.33,2340.66,онлайн,1
13690,2024-08-01 16:07:00,5526,5403,3,842.75,2528.25,карта,10
13691,2024-10-31 09:36:00,7326,4413,2,1250.29,2500.58,онлайн,4
13692,2024-08-01 08:40:00,19118,19776,2,874.35,1748.7,онлайн,1
13693,2024-07-30 21:11:00,8923,23767,1,1039.65,1039.65,карта,1
13694,2024-07-30 09:45:00,24989,5122,3,895.36,2686.08,наличные,10
13695,2024-04-17 12:58:00,2770,19790,1,1415.33,1415.33,наличные,9
13696,2024-10-14 14:46:00,15007,1099,5,740.98,3704.9,карта,7
13697,2024-03-01 20:30:00,15827,117,4,713.6,2854.4,онлайн,9
13698,2024-04-20 11:02:00,2574,8514,1,1251.87,1251.87,наличные,9
13699,2024-08-25 14:12:00,21444,2247,1,715.67,715.67,карта,5
13700,2024-12-04 19:24:00,5112,19623,5,913.32,4566.6,карта,3
13701,2024-09-28 09:20:00,1197,7288,4,284.49,1137.96,карта,6
13702,2024-12-19 18:15:00,14574,18455,1,501.57,501.57,наличные,8
13703,2024-04-20 16:18:00,13617,14388,2,963.5,1927.0,наличные,9
13704,2024-03-14 12:04:00,5055,12351,5,258.24,1291.2,онлайн,2
13705,2024-09-11 20:19:00,3226,21654,5,391.01,1955.05,онлайн,7
13706,2024-06-04 19:59:00,19086,2963,5,244.79,1223.95,наличные,8
13707,2024-11-15 11:38:00,2759,16622,4,317.34,1269.36,наличные,5
13708,2024-09-20 09:22:00,10827,1868,4,140.43,561.72,карта,3
13709,2024-03-06 09:18:00,20325,17953,3,1321.72,3965.16,карта,6
13710,2024-11-23 17:42:00,16895,19164,1,184.62,184.62,наличные,4
13711,2024-07-13 18:54:00,17106,8667,2,1108.53,2217.06,онлайн,8
13712,2024-09-22 20:23:00,336,255,3,1003.05,3009.15,онлайн,10
13713,2024-12-08 12:51:00,4450,15082,5,924.59,4622.95,карта,2
13714,2024-01-22 16:34:00,10558,16995,5,324.78,1623.9,онлайн,2
13715,2024-12-10 14:12:00,1531,22078,1,303.88,303.88,онлайн,8
13716,2024-06-03 09:27:00,24757,6196,4,1339.28,5357.12,онлайн,3
13717,2024-04-05 14:58:00,14589,13428,1,622.33,622.33,онлайн,4
13718,2024-03-30 13:54:00,16250,11854,5,232.38,1161.9,онлайн,1
13719,2024-07-03 10:24:00,12072,23467,1,763.56,763.56,карта,3
13720,2024-09-02 20:30:00,16723,845,4,1217.32,4869.28,онлайн,6
13721,2024-10-10 10:59:00,1471,15506,1,331.18,331.18,онлайн,5
13722,2024-10-02 19:45:00,3731,15585,2,680.97,1361.94,карта,7
13723,2024-12-08 13:01:00,5309,9530,3,425.25,1275.75,карта,8
13724,2024-10-15 09:52:00,3516,6365,3,768.68,2306.04,карта,9
13725,2024-09-23 08:30:00,20599,895,2,177.41,354.82,наличные,10
13726,2024-05-12 10:16:00,21073,255,2,1003.05,2006.1,наличные,7
13727,2024-02-08 10:05:00,4108,20765,4,196.28,785.12,наличные,5
13728,2024-01-04 13:39:00,13215,20203,2,1054.29,2108.58,наличные,8
13729,2024-06-01 12:40:00,20692,10561,3,652.74,1958.22,карта,10
13730,2024-01-30 12:01:00,14871,12504,2,592.6,1185.2,карта,4
13731,2024-08-18 18:41:00,23727,22904,2,179.18,358.36,карта,8
13732,2024-08-06 21:19:00,1990,20226,3,1106.91,3320.73,карта,8
13733,2024-08-04 09:25:00,15019,9936,5,151.34,756.7,онлайн,9
13734,2024-10-13 15:46:00,22856,13542,2,707.89,1415.78,онлайн,4
13735,2024-09-12 18:32:00,23206,3778,3,307.9,923.7,онлайн,10
13736,2024-10-19 09:16:00,11070,23456,3,1036.54,3109.62,онлайн,10
13737,2024-01-02 13:45:00,7893,12421,4,1342.63,5370.52,наличные,1
13738,2024-09-15 11:46:00,8003,23073,3,636.41,1909.23,онлайн,1
13739,2024-09-08 11:00:00,15221,22392,1,1297.47,1297.47,карта,10
13740,2024-02-16 16:01:00,23539,24034,5,226.08,1130.4,онлайн,7
13741,2024-09-03 10:31:00,22956,6440,2,330.9,661.8,онлайн,3
13742,2024-02-04 17:50:00,3765,19803,5,101.9,509.5,наличные,6
13743,2024-01-29 21:53:00,20275,9242,4,1137.92,4551.68,карта,9
13744,2024-09-18 09:21:00,4350,7576,2,239.05,478.1,онлайн,2
13745,2024-11-28 19:15:00,2279,2189,2,1100.4,2200.8,наличные,7
13746,2024-11-15 14:05:00,15098,11129,1,1160.38,1160.38,наличные,8
13747,2024-12-01 18:01:00,9428,15316,3,626.1,1878.3,наличные,3
13748,2024-06-04 16:24:00,8587,20963,5,971.01,4855.05,онлайн,10
13749,2024-08-04 16:43:00,19139,15237,1,1334.94,1334.94,карта,10
13750,2024-03-19 09:48:00,21830,19230,4,183.89,735.56,наличные,5
13751,2024-03-09 15:48:00,5789,20463,2,895.25,1790.5,онлайн,6
13752,2024-03-25 20:06:00,20022,11162,4,266.43,1065.72,карта,9
13753,2024-06-28 14:20:00,2542,7208,5,1468.39,7341.95,онлайн,3
13754,2024-10-20 19:45:00,13604,23374,3,257.97,773.91,онлайн,7
13755,2024-04-13 11:13:00,2071,9681,1,309.46,309.46,онлайн,9
13756,2024-06-01 20:23:00,8358,16087,2,1200.09,2400.18,онлайн,1
13757,2024-08-02 15:11:00,3737,13209,4,526.89,2107.56,карта,4
13758,2024-06-17 18:09:00,8682,13359,5,619.7,3098.5,наличные,7
13759,2024-05-07 13:30:00,8012,23559,4,1259.8,5039.2,наличные,6
13760,2024-12-29 21:19:00,15426,10964,5,703.83,3519.15,карта,6
13761,2024-10-15 15:36:00,15032,17125,2,1470.66,2941.32,онлайн,3
13762,2024-12-28 12:58:00,18819,13990,4,451.75,1807.0,карта,7
13763,2024-11-10 20:43:00,10861,9476,3,1243.65,3730.95,онлайн,3
13764,2024-06-08 20:16:00,23298,4649,3,1046.99,3140.97,онлайн,7
13765,2024-11-06 13:18:00,11623,23138,2,1226.51,2453.02,карта,6
13766,2024-03-08 15:24:00,11723,19222,3,311.18,933.54,онлайн,6
13767,2024-01-21 16:42:00,5232,11272,4,227.12,908.48,онлайн,8
13768,2024-08-20 09:12:00,14199,14432,4,630.13,2520.52,наличные,4
13769,2024-01-10 21:45:00,14800,2884,1,607.17,607.17,наличные,8
13770,2024-01-01 14:04:00,10342,10721,3,738.43,2215.29,онлайн,9
13771,2024-06-22 09:26:00,2656,6495,1,912.7,912.7,карта,3
13772,2024-01-07 17:55:00,13688,19548,3,368.46,1105.38,карта,8
13773,2024-04-30 09:02:00,13097,1974,2,1072.75,2145.5,карта,9
13774,2024-01-01 19:18:00,3696,18483,3,1110.89,3332.67,наличные,9
13775,2024-11-10 14:37:00,24360,7033,2,348.11,696.22,карта,1
13776,2024-08-17 18:06:00,421,13139,2,478.54,957.08,онлайн,7
13777,2024-06-18 08:35:00,10916,7001,1,421.05,421.05,наличные,1
13778,2024-04-11 14:18:00,8887,13855,3,130.95,392.85,карта,4
13779,2024-03-05 12:39:00,15724,20162,5,1384.13,6920.65,наличные,3
13780,2024-02-01 12:47:00,20120,2859,1,330.23,330.23,наличные,8
13781,2024-09-30 11:34:00,20651,23662,3,1017.08,3051.24,карта,8
13782,2024-02-07 11:18:00,14652,23096,1,148.89,148.89,наличные,10
13783,2024-02-29 16:49:00,6088,23617,4,1279.03,5116.12,наличные,5
13784,2024-03-21 19:20:00,3018,12994,4,1136.39,4545.56,онлайн,10
13785,2024-11-29 21:26:00,17514,11818,5,162.55,812.75,наличные,7
13786,2024-04-28 09:10:00,14468,22445,2,90.42,180.84,онлайн,10
13787,2024-09-05 08:37:00,1242,12033,2,736.07,1472.14,карта,8
13788,2024-02-06 14:08:00,4237,19361,4,672.03,2688.12,онлайн,3
13789,2024-04-26 20:38:00,4958,21636,1,1213.7,1213.7,наличные,3
13790,2024-09-12 13:22:00,24682,5053,2,830.75,1661.5,наличные,8
13791,2024-12-17 18:08:00,16707,19736,3,293.41,880.23,наличные,4
13792,2024-08-05 12:27:00,8983,18292,1,762.05,762.05,онлайн,4
13793,2024-01-20 17:47:00,7783,176,2,593.87,1187.74,онлайн,2
